Date,Close,High,Low,Open,Volume,MA7,MA21,MA50,MA200,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,Volume_MA,Volume_Ratio,Momentum,ROC,Volatility,Daily_Return,Price_Range,Price_Change,Target
2011-08-22,10.700366973876953,10.953737676324206,10.659840102680127,10.942629581257854,535315200,11.149641718183245,11.394020353044782,10.823728771209717,10.283661003112792,11.124187103066419,11.14792315200743,-0.02373604894101078,0.08851220911706746,-0.11224825805807824,36.65426154072343,11.365570449829102,12.224333960562056,10.506806939096148,718171020.0,0.745386802157514,0.09696197509765625,0.9144418713499944,0.4293817553664776,0.0011514874800162556,0.2938975736440792,-0.24226260738090133,11.21551513671875
2011-08-23,11.21551513671875,11.21671596880186,10.717181044957472,10.816247286943462,656835200,11.135103225708008,11.358424958728609,10.851947669982911,10.292137174606323,11.138237569782161,11.15292996568975,-0.014692395907589528,0.06787128811213607,-0.0825636840197256,42.981917572261075,11.320825433731079,12.106310242182373,10.535340625279785,727183660.0,0.9032590198740165,-0.012307167053222656,-0.10961312639484933,0.39274240422564677,0.04814303697241784,0.49953492384438825,0.3992678497752884,11.292966842651367
2011-08-24,11.292966842651367,11.376422264895165,11.12545397889431,11.211611674050696,626267600,11.104096821376256,11.319498834155855,10.878209266662598,10.300776934623718,11.162042073300501,11.163303067686908,-0.0012609943864063666,0.05404483161242758,-0.05530582599883395,49.51439496153012,11.296193885803223,12.050593446265482,10.541794325340964,725530820.0,0.863185384736654,0.3749504089355469,3.4342356160746026,0.37719978023112993,0.006905764468994047,0.2509682860008553,0.08135516860067149,11.219121932983398
2011-08-25,11.219121932983398,11.271056738047957,10.957346049897795,10.959747714984516,871346000,11.075106620788574,11.292523792811803,10.906410255432128,10.309428758621216,11.170823590174793,11.16743779844961,0.0033857917251829406,0.043913023634978655,-0.040527231909795715,50.04124266724242,11.269025897979736,11.991167098453516,10.546884697505956,739396420.0,1.1784558004757448,0.0006046295166015625,0.005389567090249236,0.36107060023689,-0.006539017664434321,0.31371068815016123,0.2593742179988823,11.515117645263672
2011-08-26,11.515117645263672,11.521721420852394,11.131459767072545,11.142567064299705,641477200,11.088573047092982,11.280744552612305,10.941485805511475,10.319267868995667,11.223791906342312,11.193191861176576,0.03060004516573578,0.04125042794113008,-0.010650382775394304,63.71855494826555,11.258669090270995,11.959055139736106,10.558283040805884,739841060.0,0.867047308782781,0.19783306121826172,1.748061204515063,0.3501930247325557,0.02638314424679411,0.39026165377984867,0.3725505809639671,11.70694637298584
2011-08-29,11.70694637298584,11.752877808493855,11.647807385182283,11.653210329007965,405269200,11.191156387329102,11.280015627543131,10.983339939117432,10.33027325630188,11.298123362749008,11.231247750940225,0.06687561180878276,0.04637546471466062,0.020500147094122144,58.28839916455772,11.248492336273193,11.914049447822267,10.58293522472412,729462720.0,0.5555721888021913,0.19693470001220703,1.710986101557346,0.33277855577453713,0.0166588595645889,0.10507042331157201,0.05373604397787446,11.70754623413086
2011-08-30,11.70754623413086,11.763083523959027,11.594069989944202,11.655310832220046,417922400,11.336797305515834,11.270352045694986,11.028171997070313,10.342575526237487,11.361111496807755,11.266529120065458,0.09458237674229686,0.056016847120187875,0.038565529622108984,65.29430586468743,11.250113534927369,11.920188880134447,10.580038189720291,718381860.0,0.5817552241644854,0.2854928970336914,2.499488389766593,0.3350376726035386,5.123976192500379e-05,0.16901353401482488,0.05223540191081355,11.552640914916992
2011-08-31,11.552640914916992,11.770286515401537,11.46348113845425,11.724956307537992,522586400,11.458550725664411,11.26451960064116,11.063914012908935,10.354251852035523,11.390577561132254,11.287722586350757,0.10285497478149708,0.06538447265244972,0.03747050212904736,56.859367633630356,11.23849596977234,11.876829796448398,10.60016214309628,707885780.0,0.7382354820010651,0.1317882537841797,1.1539265735620468,0.3191669133380291,-0.013231237025763232,0.3068053769472865,-0.17231539262099993,11.438562393188477
2011-09-01,11.438562393188477,11.627989210718512,11.429256347058464,11.582359203154338,343725200,11.4904146194458,11.248022942315965,11.098989486694336,10.366175808906554,11.397959842987056,11.298895905375772,0.09906393761128385,0.07212036564421655,0.0269435719670673,52.47420999567686,11.243989515304566,11.887462103397587,10.600516927211546,681501660.0,0.5043644354439284,0.44969940185546875,4.092319671381377,0.3217362940465104,-0.009874670438446254,0.19873286366004805,-0.14379680996586153,11.229022979736328
2011-09-02,11.229022979736328,11.34760233046437,11.162378409000834,11.249736128674039,438939200,11.48127978188651,11.24327682313465,11.124698638916016,10.377215690612793,11.371969556333099,11.293720133106184,0.07824942322691442,0.07334617716075613,0.004903246066158287,44.306556084590646,11.244634675979615,11.888015477495559,10.601253874463671,643219080.0,0.6824101051231254,0.5409631729125977,5.061378610243394,0.32169040075797223,-0.018318684310969613,0.18522392146353717,-0.020713148937710812,11.399839401245117
2011-09-06,11.399839401245117,11.417550472886884,11.001771562797886,11.028489677119424,509698000,11.507096563066755,11.252025377182733,11.15675401687622,10.387919368743896,11.376257224781103,11.301580819634994,0.07467640514610885,0.07361222275782668,0.0010641823882821672,49.564519632979774,11.284456396102906,11.855218985665031,10.71369380654078,611512300.0,0.8335040848728635,0.6994724273681641,6.5369012957761345,0.28538129478106267,0.015212046659539347,0.4157789100889975,0.3713497241256931,11.525622367858887
2011-09-07,11.525622367858887,11.575755901237374,11.467682624885903,11.574555069241836,350576800,11.508597237723214,11.295940489996047,11.187908878326416,10.399507126808167,11.399236477562301,11.318176489873801,0.08105998768849965,0.07510177574396128,0.005958211944538369,51.95824511405731,11.29934639930725,11.879351217148898,10.719341581465603,574911960.0,0.6097921497406316,0.3101072311401367,2.7649842861418734,0.2900024089208242,0.011033749001764903,0.10807327635147068,-0.04893270138294881,11.531929016113281
2011-09-08,11.531929016113281,11.666119217130717,11.476992141980217,11.479693613786504,416158400,11.48359475816999,11.3104217620123,11.217256603240967,10.410131254196166,11.41965071426245,11.334010010335984,0.08564070392646705,0.07720956138046244,0.008431142546004619,62.07130610562875,11.330042028427124,11.889696855217013,10.770387201637236,551787040.0,0.7542011135310464,0.23896217346191406,2.1160265215638447,0.27982741339494416,0.0005471850502392073,0.1891270751505001,0.0522354023267777,11.331993103027344
2011-09-09,11.331993103027344,11.587763916047587,11.2581427337611,11.525622861674773,564813200,11.42994431086949,11.33013493674142,11.24333812713623,10.420450682640075,11.406164927918589,11.333860609794602,0.07230431812398663,0.07622851272916728,-0.0039241946051806476,64.98535892927765,11.335715818405152,11.892905467498398,10.778526169311906,542929240.0,1.0403072046736699,0.11287117004394531,1.0060606410927073,0.2785948245466234,-0.01733759484701758,0.3296211822864876,-0.19362975864742893,11.405841827392578
2011-09-12,11.405841827392578,11.434059775163481,11.164479413533979,11.197502292384646,467832400,11.408973012651716,11.339055152166457,11.269917926788331,10.43022822380066,11.406115220145356,11.339192551838895,0.06692266830646076,0.07436734384462598,-0.0074446755381652185,65.96037006351835,11.34014368057251,11.898123547496253,10.782163813648767,539872060.0,0.8665616072074558,-0.10927581787109375,-0.9489769990846808,0.2789899334618713,0.006516834566860696,0.2695803616295027,0.2083395350079318,11.546338081359863
2011-09-13,11.546338081359863,11.59406915640927,11.415149169881841,11.471887287896084,440560400,11.424369539533343,11.349962461562384,11.294750537872314,10.440678248405456,11.427687968024511,11.354536665136745,0.07315130288776572,0.07412413565325393,-0.0009728327654882074,59.01213194089751,11.341960000991822,11.902498706573944,10.7814212954097,538872880.0,0.8175590502903022,-0.16060829162597656,-1.3719059309657848,0.2802693527910608,0.012317920596607301,0.17891998652742913,0.07445079346377881,11.686830520629883
2011-09-14,11.686830520629883,11.774189050722114,11.580559286017742,11.618384695057559,534724400,11.48977061680385,11.358382406688872,11.318688583374023,10.451550040245056,11.467556053040722,11.379151024802903,0.08840502823781904,0.07698031417016696,0.01142471406765208,60.37317676466274,11.355198860168457,11.935848709750882,10.774549010586032,540671600.0,0.9890003469758722,-0.020715713500976562,-0.1769432559709592,0.2903249247912122,0.012167705317483124,0.19362976470437232,0.06844582557232393,11.796704292297363
2011-09-15,11.796704292297363,11.817718853849698,11.704843042382116,11.75077366733974,417818800,11.546465601239886,11.376222928365072,11.343425216674804,10.463829760551453,11.51819424369559,11.410080896469161,0.1081133472264284,0.08320692078141925,0.02490642644500915,64.92846089493023,11.373991441726684,11.987014336419128,10.76096854703424,539459480.0,0.7745137781247259,0.2440633773803711,2.1126197825921498,0.30651144734622143,0.009401502954417662,0.11287581146758185,0.04593062495762368,12.023054122924805
2011-09-16,12.023054122924805,12.023054122924805,11.858844762936906,11.87415496946478,698513200,11.617527280535016,11.404899188450404,11.369422512054443,10.476453204154968,11.595864994346238,11.45548632065106,0.14037867369517798,0.09464127136417101,0.04573740233100697,63.618660129014316,11.425700998306274,12.075319016548654,10.776082980063894,531813380.0,1.3134554831997645,0.5844917297363281,5.1098355688857,0.32480900912118976,0.019187548065881188,0.16420935998789865,0.14889915346002525,12.357181549072266
2011-09-19,12.357181549072266,12.40521403918357,11.863952109735768,11.917987158066559,823860800,11.735420499529157,11.470057215009417,11.400595474243165,10.490484614372253,11.712990618150243,11.52227855979337,0.19071205835687266,0.11385542876271135,0.07685662959416131,66.1979433189224,11.509157085418702,12.187973404312052,10.830340766525351,534212000.0,1.5421982284186802,1.1281585693359375,10.046809694590438,0.3394081594466749,0.027790561593694196,0.5412619294478009,0.43919439100570656,12.41181755065918
2011-09-20,12.41181755065918,12.694307311232903,12.343972135158602,12.465853395972147,775754000,11.889681134905134,11.55214091709682,11.436289405822754,10.504895777702332,11.820502453920849,11.588170336894542,0.2323321170263064,0.13755076641543038,0.09478135061087603,67.08409791450941,11.594729614257812,12.275744552253427,10.913714676262197,546233940.0,1.4201863765550709,1.0119781494140625,8.877126368144554,0.34050746899780776,0.004421396689038293,0.3503351760743012,-0.05403584531296701,12.372491836547852
2011-09-21,12.372491836547852,12.65618163543094,12.368288923767347,12.59764226699509,605976000,12.027773993355888,11.631765910557338,11.471346855163574,10.518703532218932,11.905423897401926,11.646268225757751,0.25915567164417475,0.16187174746117927,0.09728392418299547,71.06925082838265,11.652578449249267,12.392015232451108,10.913141666047427,543690980.0,1.1145595978068277,0.8468694686889648,7.347711400389111,0.3697183916009204,-0.0031684089740136034,0.2878927116635932,-0.22515043044723804,12.062685012817383
2011-09-22,12.062685012817383,12.302846677078385,11.908982477573886,12.038969775945157,968480800,12.101537840706962,11.672107333228702,11.497644538879394,10.531253447532654,11.92961791515815,11.677113913688094,0.25250400147005614,0.17999819826295466,0.07250580320710148,64.57319017563361,11.691064357757568,12.431815850354813,10.950312865160324,560801640.0,1.7269578598236623,0.5307559967041016,4.60249101397077,0.37037574629862197,-0.025039969944883,0.3938641995044989,0.023715236872225987,12.13713264465332
2011-09-23,12.13713264465332,12.210381796824523,12.00354288410155,12.016451427892182,546277200,12.165866715567452,11.712305704752604,11.525581245422364,10.543755331039428,11.961543258157407,11.711189375241075,0.25035388291633254,0.19406933519363023,0.056284547722702305,72.63205530060816,11.736964893341064,12.468293281875715,11.005636504806413,544548200.0,1.003175109200618,0.8051395416259766,7.1050126337518105,0.3656641942673254,0.006171729739840925,0.20683891272297217,0.12068121676113819,12.10321044921875
2011-09-26,12.10321044921875,12.127526899368677,11.74687192686444,12.003843593174889,812876400,12.209653309413365,11.75440515790667,11.54854658126831,10.556275229454041,11.983338210628384,11.740227973313495,0.24311023731488923,0.20387751561788206,0.03923272169700717,68.81322832139043,11.766369533538818,12.50736782245391,11.025371244623726,553118160.0,1.4696252243824357,0.6973686218261719,6.114135478815361,0.37049914445754634,-0.0027949101676427723,0.38065497250423697,0.09936685604386142,11.985828399658203
2011-09-27,11.985828399658203,12.285728524863755,11.949804247452438,12.270118513161162,632497600,12.204335348946708,11.776819955734979,11.563832721710206,10.568088130950928,11.983721316632971,11.758420597487177,0.2253007191457943,0.20816215632346452,0.017138562822329784,62.364805065623834,11.780313634872437,12.52707718196291,11.033550087781963,564479580.0,1.1204968654490566,0.43949031829833984,3.8063177710675444,0.373381773545237,-0.009698422584077604,0.33592427741131736,-0.2842901135029585,11.918291091918945
2011-09-28,11.918291091918945,12.120325957500139,11.903279883449889,12.013754072958923,429637600,12.141636712210518,11.786883989969889,11.57593692779541,10.579396710395812,11.973655128215428,11.770262856333975,0.20339227188145337,0.20720817943506228,-0.003815907553608916,60.05009044659681,11.79085087776184,12.539236795909488,11.042464959614193,565065340.0,0.7603326015359568,0.2314605712890625,1.9805247528872996,0.374192959073824,-0.00563476344623659,0.21704607405025023,-0.09546298103997763,11.724956512451172
2011-09-29,11.724956512451172,12.074390632043702,11.594068220396544,12.065685000261823,651086800,12.043513706752233,11.787713050842285,11.578140335083008,10.589945788383483,11.935393802713236,11.766906830861176,0.16848697185205985,0.19946393791846181,-0.030976966066401962,60.257030655690045,11.79946665763855,12.540234465497614,11.058698849779487,571490360.0,1.13927870979311,-0.0717477798461914,-0.6082019017213053,0.37038390392953174,-0.016221669531033878,0.4803224116471583,-0.3407284878106509,11.447271347045898
2011-09-30,11.447271347045898,11.674524434256337,11.44306843430354,11.621388009682608,547640800,11.911339351109095,11.782695452372232,11.574556007385254,10.599095921516419,11.860298040302876,11.743230128356341,0.11706791194653476,0.18298473272407642,-0.06591682077754166,50.97738000422973,11.799902105331421,12.539786356011765,11.060017854651077,581686140.0,0.9414712889669332,-0.5757827758789062,-4.788989303317198,0.3699421253401723,-0.023683257597620022,0.2314559999527983,-0.17411666263670966,11.245537757873535
2011-10-03,11.245537757873535,11.486900270290707,11.202610001897115,11.418755032894591,669099200,11.79460402897426,11.773503803071522,11.563328495025635,10.60710379600525,11.765719535313746,11.706364026839097,0.0593555084746491,0.15825888787419098,-0.09890337939954189,43.102980780921044,11.800727844238281,12.537961587464691,11.063494101011871,593194140.0,1.1279598952208125,-1.1116437911987305,-8.995933148543802,0.36861687161320494,-0.01762285378379036,0.28429026839359217,-0.17321727502105588,11.182496070861816
2011-10-04,11.182496070861816,11.461683212479318,10.634329665440614,11.244637949935624,1233677200,11.658227375575475,11.77128823598226,11.547718048095703,10.61489251613617,11.675992848474987,11.667558993063002,0.008433855411984936,0.12829388138174977,-0.11986002596976483,38.01032843029896,11.789860677719116,12.55774589919209,11.02197545624614,629393100.0,1.9601060132371964,-1.2293214797973633,-9.904443686670815,0.3839426107364871,-0.00560592906885049,0.8273535470387046,-0.06214187907380797,11.355110168457031
2011-10-05,11.355110168457031,11.402240828258128,10.816248342133335,11.04320081824055,786469600,11.551355906895228,11.76915827251616,11.53261194229126,10.623304138183594,11.626626282318378,11.644414635684782,-0.017788353366404053,0.09907743443211901,-0.11686578779852307,39.805966738539,11.781335067749023,12.565193142824842,10.997476992673203,651187740.0,1.20774632519955,-1.0173816680908203,-8.222932627730778,0.3919290375379102,0.015436097316858799,0.5859924861247929,0.3119093502164816,11.328691482543945
2011-10-06,11.328691482543945,11.551140429675678,11.161479211536218,11.207409839230136,812582400,11.457479204450335,11.759780611310687,11.523473815917969,10.631285009384156,11.580790159276157,11.621027735452127,-0.040237576175970347,0.07121443231050115,-0.1114520084864715,32.34084270104398,11.771173191070556,12.573692461306438,10.968653920834674,671008940.0,1.210985951990446,-0.7339935302734375,-6.084827130058705,0.4012596351179408,-0.0023265900128801587,0.38966121813946053,0.12128164331380908,11.101439476013184
2011-10-07,11.101439476013184,11.339799054237252,11.062113424246835,11.280959880205495,535458000,11.340786116463798,11.739281109401158,11.51025297164917,10.637985506057738,11.507043900312622,11.582539716234429,-0.07549581592180665,0.04187238266403959,-0.11736819858584624,16.227832816178136,11.75964550971985,12.594691421010975,10.924599598428724,669541180.0,0.7997387106197112,-1.0356931686401367,-8.533260688193787,0.41752295564556274,-0.020059863655120913,0.2776856299904171,-0.17952040419231174,11.672124862670898
2011-10-10,11.672124862670898,11.672124862670898,11.35391146216561,11.380329777383107,442514800,11.33323873792376,11.755477859860374,11.509250392913819,10.647773580551148,11.532440971444665,11.589175653007501,-0.0567346815628369,0.022150969818664292,-0.07888565138150119,34.428747865945226,11.772959661483764,12.59260277208827,10.953316550879258,668275300.0,0.6621744062663995,-0.43108558654785156,-3.5617457727976443,0.4098215553022528,0.05140643138133494,0.3182134005052877,0.2917950852877915,12.016751289367676
2011-10-11,12.016751289367676,12.103510203372908,11.752875257661753,11.78499631287052,605687600,11.414593015398298,11.784568786621094,11.511375789642335,10.659122667312623,11.606950251125129,11.620847922367513,-0.01389767124238439,0.014941241606454558,-0.02883891284883895,43.364256883084074,11.796480321884156,12.615739682468849,10.977220961299462,676531660.0,0.8952834520708166,0.030922889709472656,0.25799543159114874,0.40962968029234675,0.02952559458980275,0.35063494571115505,0.2317549764971556,12.073793411254883
2011-10-12,12.073793411254883,12.285734718431335,12.012251953207137,12.228396975406222,622286000,11.532915251595634,11.809685707092285,11.519349212646484,10.670638389587403,11.678772275760476,11.654399440062875,0.024372835697601403,0.016827560424683925,0.007545275272917477,50.2287822530338,11.815828466415406,12.642429048538162,10.98922788429265,680909740.0,0.9139038016991797,0.1555023193359375,1.3047367121396622,0.41330029106137767,0.004746883788605771,0.27348276522419823,-0.1546035641513388,12.261116981506348
2011-10-13,12.261116981506348,12.261116981506348,12.093604099341317,12.15754640869531,426185200,11.68700395311628,11.837032681419736,11.52887170791626,10.683117742538451,11.768363768952149,11.6993414801698,0.0690222887823495,0.027266506096217044,0.04175578268613246,52.440061245993355,11.839049100875854,12.689146018146651,10.988952183605058,681328060.0,0.6255212797194937,0.5361604690551758,4.572814137824791,0.4250484586353984,0.01551488946935664,0.16751288216503113,0.10357057281103721,12.668488502502441
2011-10-14,12.668488502502441,12.668488502502441,12.466452121205842,12.513284570272674,573367200,11.874629429408483,11.878546215239025,11.55566764831543,10.697878627777099,11.906844497190656,11.771130148490737,0.13571434869991883,0.048956074616957404,0.08675827408296143,59.69918847388779,11.871320819854736,12.79651670210063,10.946124937608841,675070760.0,0.8493438524874044,1.221217155456543,10.6681943533355,0.46259794112294694,0.033224666366901134,0.2020363812965993,0.15520393222976736,12.608146667480469
2011-10-17,12.608146667480469,12.809581811519308,12.486564440612183,12.660681861124829,686044800,12.057408741542272,11.906407764979772,11.583508186340332,10.712502927780152,12.014737138773704,11.833131372119606,0.18160576665409778,0.07548601302438548,0.1061197536297123,60.89108382096209,11.883869075775147,12.842996173932447,10.924741977617847,668179960.0,1.026736569591222,1.3626089096069336,12.116885283257409,0.4795635490786496,-0.00476314400175315,0.32301737090712557,-0.05253519364435988,12.675692558288574
2011-10-18,12.675692558288574,12.752844812790636,12.488066964938382,12.66128257411351,881602400,12.282302039010185,11.921574955894833,11.624953937530517,10.726412739753723,12.116422587929838,11.895543311835825,0.22087927609401348,0.10456466563831109,0.11631461045570239,63.25511157457493,11.897062826156617,12.893310109857651,10.900815542455582,673472380.0,1.3090401717736369,1.4931964874267578,13.35298021089919,0.4981236418505176,0.005357321150325944,0.26477784785225467,0.014409984175063784,11.966617584228516
2011-10-19,11.966617584228516,12.260814200811783,11.942000528965298,12.048572361716879,1104059600,12.32437242780413,11.900374957493373,11.639729843139648,10.736519002914429,12.09337566428348,11.9008080727538,0.19256759152967895,0.12216525081658466,0.07040234071309429,53.58254500377765,11.87676911354065,12.848472394421254,10.905065832660046,698376560.0,1.5808944103164058,0.6115074157714844,5.385305881665241,0.4858516404403016,-0.05593974221127651,0.3188136718464847,-0.0819547774883631,11.867250442504883
2011-10-20,11.867250442504883,12.018552069868269,11.834229165346509,12.008045190551037,549270400,12.303015163966588,11.876315843491327,11.65871452331543,10.745721673965454,12.058587168625234,11.898322322364994,0.1602648462602403,0.1297851699053158,0.03047967635492449,56.57359718080781,11.866997385025025,12.834751231912142,10.899243538137908,677416040.0,0.8108317010031236,0.5385589599609375,4.75393791763848,0.48387692344355865,-0.008303694926676264,0.18432290452176048,-0.14079474804615444,11.794000625610352
2011-10-21,11.794000625610352,11.982227425966405,11.730358135676628,11.951006596972947,621244400,12.26304476601737,11.86352134886242,11.6702241897583,10.754598608016968,12.017881546622945,11.890594789272058,0.12728675735088757,0.12928548739443016,-0.0019987300435425903,58.94440457782808,11.849840784072876,12.809563238804216,10.890118329341536,681164400.0,0.9120329835205715,0.692561149597168,6.238480614100368,0.4798612273656697,-0.006172433728386828,0.2518692902897772,-0.15700597136259553,12.181262016296387
2011-10-24,12.181262016296387,12.2031759988766,11.869953921294053,11.893369344755593,502138000,12.251636913844518,11.865622747512091,11.68750373840332,10.765053114891053,12.043017003495782,11.912125694977565,0.1308913085182173,0.1296066516191876,0.0012846568990296792,64.73030131178308,11.853743362426759,12.818425845957245,10.889060878896272,665627480.0,0.7543829170033665,0.5091371536254883,4.361992007588787,0.48234124176524346,0.03283545617634687,0.3332220775825476,0.2878926715407939,11.9411039352417
2011-10-25,11.9411039352417,12.204681037795629,11.929397021683172,12.159050207852326,430427200,12.147724832807269,11.85790338970366,11.696125583648682,10.773356680870057,12.02733806991823,11.914272231293426,0.11306583862480402,0.12629848902031088,-0.013232650395506862,58.47370466403415,11.851507139205932,12.815107164918867,10.887907113492997,655523960.0,0.656615511048597,-0.07564735412597656,-0.6295158508681854,0.48180001285646795,-0.019715369452967813,0.27528401611245634,-0.21794627261062693,12.026061058044434
2011-10-26,12.026061058044434,12.084600432816075,11.802410441234482,12.060883593033068,456304800,12.064569745744977,11.859819230579195,11.708205738067626,10.782206616401673,12.02714160655303,11.922552885126834,0.10458872142619668,0.12195653550148804,-0.017367814075291352,59.91636161356614,11.856895637512206,12.82326944024001,10.890521834784403,656857320.0,0.6946787165285758,-0.04773235321044922,-0.3953384954057134,0.4831869013639016,0.007114679117062206,0.28218999158159264,-0.03482253498863486,12.148839950561523
2011-10-27,12.148839950561523,12.27822760475602,12.064784108771066,12.23499764933029,494664800,11.989305087498256,11.870797747657413,11.7227654838562,10.791253180503846,12.045864428708182,11.939314889973849,0.10654953873433293,0.11887513614805702,-0.01232559741372409,65.34974696122867,11.878089809417725,12.850851666150028,10.905327952685422,649036220.0,0.7621528425640097,-0.11227703094482422,-0.9157161709995393,0.48638092836615116,0.010209402058121153,0.21344349598495427,-0.08615769876876733,12.156645774841309
2011-10-28,12.156645774841309,12.198674097985354,12.08339661777918,12.098106410636056,322842800,12.016451971871513,11.8913543791998,11.746121139526368,10.800149655342102,12.062907712728663,11.955413474038107,0.10749423869055619,0.11659895665655685,-0.009104717966000667,58.50363523095993,11.913558530807496,12.871801442160317,10.955315619454675,637796320.0,0.5061847957981319,-0.5118427276611328,-4.040282529048569,0.47912145567641057,0.0006425160189409418,0.11527748020617423,0.0585393642052523,12.151542663574219
